market,t_off,idx,side,outcome,size,price,usdc,score,dscore,ofi,bsi,cvd,up_bid,up_ask,down_bid,down_ask,bid_sum,ask_sum,intent_before,dom_filled,opp_filled,avg_dom,avg_opp,avg_sum,imbalance,gap_to_prev_trade_s,candidate_trigger,candidate_role,confidence,predicted_opener,opener_rule,opener_match
btc-updown-5m-1777468500,196,35,BUY,Up,71.0000,0.7940,56.3709,7.2303,+0.0000,+0.1630,+0.5297,+0.8689,0.830,0.840,0.160,0.170,0.990,1.010,Down,261.57,821.31,0.4014,0.6306,1.0320,-0.517,0,parity_gap,hedge_topup,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,196,36,BUY,Up,5.0000,0.7900,3.9500,7.2303,+0.0000,+0.1630,+0.5297,+0.8689,0.830,0.840,0.160,0.170,0.990,1.010,Down,261.57,892.31,0.4014,0.6436,1.0450,-0.547,0,parity_gap,hedge_topup,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,196,37,BUY,Up,41.4900,0.7900,32.7771,7.2303,+0.0000,+0.1630,+0.5297,+0.8689,0.830,0.840,0.160,0.170,0.990,1.010,Down,261.57,897.31,0.4014,0.6444,1.0458,-0.549,0,parity_gap,hedge_topup,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,232,38,BUY,Down,12.6000,0.1300,1.6380,6.2896,-0.9407,-0.2291,-0.8813,-3.6838,0.850,0.860,0.140,0.150,0.990,1.010,Down,261.57,938.80,0.4014,0.6508,1.0522,-0.564,36,price_drift,requote_dom,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,232,39,BUY,Down,8.0000,0.1300,1.0400,6.2896,+0.0000,-0.2291,-0.8813,-3.6838,0.850,0.860,0.140,0.150,0.990,1.010,Down,274.17,938.80,0.3889,0.6508,1.0398,-0.548,0,unknown,unknown,low,Down,momentum_dscore,
btc-updown-5m-1777468500,232,40,BUY,Down,78.0000,0.1400,10.9200,6.2896,+0.0000,-0.2291,-0.8813,-3.6838,0.850,0.860,0.140,0.150,0.990,1.010,Down,282.17,938.80,0.3816,0.6508,1.0324,-0.538,0,price_drift,requote_dom,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,232,41,BUY,Up,154.0000,0.9209,141.8224,6.2896,+0.0000,-0.2291,-0.8813,-3.6838,0.850,0.860,0.140,0.150,0.990,1.010,Down,360.17,938.80,0.3293,0.6508,0.9801,-0.445,0,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,232,42,BUY,Down,1.2529,0.1300,0.1629,6.2896,+0.0000,-0.2291,-0.8813,-3.6838,0.850,0.860,0.140,0.150,0.990,1.010,Down,360.17,1092.80,0.3293,0.6889,1.0182,-0.504,0,unknown,unknown,low,Down,momentum_dscore,
btc-updown-5m-1777468500,232,43,BUY,Down,14.0000,0.1300,1.8200,6.2896,+0.0000,-0.2291,-0.8813,-3.6838,0.850,0.860,0.140,0.150,0.990,1.010,Down,361.42,1092.80,0.3286,0.6889,1.0175,-0.503,0,unknown,unknown,low,Down,momentum_dscore,
btc-updown-5m-1777468500,232,44,BUY,Down,1.1494,0.1300,0.1494,6.2896,+0.0000,-0.2291,-0.8813,-3.6838,0.850,0.860,0.140,0.150,0.990,1.010,Down,375.42,1092.80,0.3212,0.6889,1.0101,-0.489,0,unknown,unknown,low,Down,momentum_dscore,
btc-updown-5m-1777468500,232,45,BUY,Down,22.9885,0.1300,2.9885,6.2896,+0.0000,-0.2291,-0.8813,-3.6838,0.850,0.860,0.140,0.150,0.990,1.010,Down,376.57,1092.80,0.3206,0.6889,1.0095,-0.487,0,unknown,unknown,low,Down,momentum_dscore,
btc-updown-5m-1777468500,232,46,BUY,Down,14.0000,0.1300,1.8200,6.2896,+0.0000,-0.2291,-0.8813,-3.6838,0.850,0.860,0.140,0.150,0.990,1.010,Down,399.56,1092.80,0.3096,0.6889,0.9985,-0.465,0,unknown,unknown,low,Down,momentum_dscore,
btc-updown-5m-1777468500,232,47,BUY,Up,122.0000,0.8956,109.2614,6.2896,+0.0000,-0.2291,-0.8813,-3.6838,0.850,0.860,0.140,0.150,0.990,1.010,Down,413.56,1092.80,0.3036,0.6889,0.9924,-0.451,0,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,232,48,BUY,Down,14.0000,0.1300,1.8200,6.2896,+0.0000,-0.2291,-0.8813,-3.6838,0.850,0.860,0.140,0.150,0.990,1.010,Down,413.56,1214.80,0.3036,0.7096,1.0132,-0.492,0,unknown,unknown,low,Down,momentum_dscore,
btc-updown-5m-1777468500,242,49,BUY,Down,58.0000,0.2100,12.1800,5.8642,-0.4254,-0.2470,-0.5253,-4.0888,0.800,0.810,0.190,0.200,0.990,1.010,Down,427.56,1214.80,0.2979,0.7096,1.0075,-0.479,10,price_drift,requote_dom,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,256,50,BUY,Up,50.4100,0.9400,47.3854,6.0412,+0.1769,-0.2708,+0.3099,-4.3980,0.940,0.950,0.050,0.060,0.990,1.010,Down,485.56,1214.80,0.2874,0.7096,0.9970,-0.429,14,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468500,264,51,BUY,Up,344.0000,0.9634,331.3996,6.0739,+0.0328,-0.2994,+0.1766,-4.7479,0.970,0.980,0.020,0.030,0.990,1.010,Down,485.56,1265.21,0.2874,0.7188,1.0062,-0.445,8,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468500,264,52,BUY,Up,510.0000,0.9733,496.3933,6.0739,+0.0000,-0.2994,+0.1766,-4.7479,0.970,0.980,0.020,0.030,0.990,1.010,Down,485.56,1609.21,0.2874,0.7711,1.0585,-0.536,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468500,274,53,BUY,Down,344.0000,0.0200,6.8800,5.3918,-0.6822,-0.3730,-0.1717,-5.7268,0.870,0.880,0.120,0.130,0.990,1.010,Down,485.56,2119.21,0.2874,0.8198,1.1071,-0.627,10,price_drift,requote_dom,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,282,54,BUY,Down,5.7471,0.1300,0.7471,7.1350,+1.7432,+0.3190,-0.1355,+1.6193,0.910,0.920,0.080,0.090,0.990,1.010,Down,829.56,2119.21,0.1765,0.8198,0.9963,-0.437,8,price_drift,requote_dom,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,282,55,BUY,Down,1.1494,0.1300,0.1494,7.1350,+0.0000,+0.3190,-0.1355,+1.6193,0.910,0.920,0.080,0.090,0.990,1.010,Down,835.31,2119.21,0.1762,0.8198,0.9959,-0.435,0,unknown,unknown,low,Down,momentum_dscore,
btc-updown-5m-1777468500,282,56,BUY,Up,122.0000,0.8765,106.9372,7.1350,+0.0000,+0.3190,-0.1355,+1.6193,0.910,0.920,0.080,0.090,0.990,1.010,Down,836.46,2119.21,0.1761,0.8198,0.9959,-0.434,0,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,282,57,BUY,Down,11.4942,0.1300,1.4943,7.1350,+0.0000,+0.3190,-0.1355,+1.6193,0.910,0.920,0.080,0.090,0.990,1.010,Down,836.46,2241.21,0.1761,0.8229,0.9990,-0.456,0,unknown,unknown,low,Down,momentum_dscore,
btc-updown-5m-1777468500,282,58,BUY,Down,35.1200,0.1300,4.5656,7.1350,+0.0000,+0.3190,-0.1355,+1.6193,0.910,0.920,0.080,0.090,0.990,1.010,Down,847.95,2241.21,0.1755,0.8229,0.9983,-0.451,0,unknown,unknown,low,Down,momentum_dscore,
btc-updown-5m-1777468500,282,59,BUY,Down,34.4713,0.1300,4.4813,7.1350,+0.0000,+0.3190,-0.1355,+1.6193,0.910,0.920,0.080,0.090,0.990,1.010,Down,883.07,2241.21,0.1737,0.8229,0.9965,-0.435,0,unknown,unknown,low,Down,momentum_dscore,
btc-updown-5m-1777468500,282,60,BUY,Down,83.0000,0.1400,11.6200,7.1350,+0.0000,+0.3190,-0.1355,+1.6193,0.910,0.920,0.080,0.090,0.990,1.010,Down,917.54,2241.21,0.1720,0.8229,0.9949,-0.419,0,unknown,unknown,low,Down,momentum_dscore,
